StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q62,Q73,1,2,Q54,Q52,Q67,Q53,Q69,Q51,3,Q4,Q5,Q6,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q8,Q10,Q7,Q9,Q63,Q37,Q71,Q41,Q12,Q11,Q13,Q14,Q15,Q16,Q63.1,Q17,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q65_1,Q65_2,Q65_3,Q65_4,Q65_5,Q65_6,Q65_7,Q65_8,Q65_9,Q65_10,Q65_11,Q65_12,Q65_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20_1,Q20_2,Q20_3,Q20_4,Q68,Q68_1,Q68_2,Q68_3,Q68_4,Q69.1,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q79_7,Q79_8,Q79_9,Q79_10,Q79_11,Q79_12,Q79_13,Q26,Q27,Q32#1_1,Q32#1_2,Q32#2_1,Q32#2_2,Q28#1_1,Q28#1_2,Q28#2_1,Q28#2_2,Q34#1_1,Q34#1_2,Q34#2_1,Q34#2_2,Q35_1,Q35_2,Q35_4,Q35_3,Q35_5,Q35_19,Q35_6,Q35_7,Q35_8,Q35_9,Q35_18,Q35_10,Q35_12,Q35_17,Q35_13,Q35_11,Q35_16,Q36#1_1_1,Q36#1_1_2,Q36#1_1_3,Q36#1_2_1,Q36#1_2_2,Q36#1_2_3,Q36#1_3_1,Q36#1_3_2,Q36#1_3_3,Q36#2_1,Q36#2_2,Q36#2_3,Q50#1_1,Q50#1_2,Q50#1_3,Q50#1_4,Q50#1_5,Q50#1_6,Q50#1_7,Q50#1_8,Q50#1_9,Q50#1_10,Q50#1_11,Q50#1_12,Q50#1_13,Q50#1_14,Q50#2_1,Q50#2_2,Q50#2_3,Q50#2_4,Q50#2_5,Q50#2_6,Q50#2_7,Q50#2_8,Q50#2_9,Q50#2_10,Q50#2_11,Q50#2_12,Q50#2_13,Q50#2_14,Q50#3_1,Q50#3_2,Q50#3_3,Q50#3_4,Q50#3_5,Q50#3_6,Q50#3_7,Q50#3_8,Q50#3_9,Q50#3_10,Q50#3_11,Q50#3_12,Q50#3_13,Q50#3_14,Q77_1,Q77_2,Q77_3,Q77_4,Q58#1_1,Q58#1_2,Q58#1_3,Q58#1_4,Q58#1_5,Q58#1_6,Q58#1_7,Q58#2_1,Q58#2_2,Q58#2_3,Q58#2_4,Q58#2_5,Q58#2_6,Q58#2_7,Q60
2019-07-08 09:42:00,7/8/2019 10:06,0,100,1405,1,7/8/2019 10:06,,,,,anonymous,EN,1,3,2,4,1,4,7,3,4,25.0,1,2,78,"2,4",4,4,4,4,2,3,3,25,1,1,78,,5,5,3,5,5,5,1,5,5,5,2,6,7,6,7,7,7,7,2,7,5,7,6,1,6,6,6,4,1,1,1,1,1,1,1,2,2,2,1,2,2,3,6,1,6,1,2,7,1,2,4,1,7,1,3,3,1,14,3,3,1,3,1,1,1,2,3,2,3,2,2,1,1,5,1,1,2,1,1,1,1,2,6,6,,,,,,,1,1,1,1,,,,,,2,2,5,,3,,5,,3,2,,3,,5,5,,4,3,1,4,2,1,4,2,1,5,5,5,5,1,5,5,2,4,5,3,4,5,5,1,5,5,5,3,5,5,2,4,5,3,4,5,5,3,5,5,,,,,,,,,,,,,,,5,7,7,6,,1,,,,,,,,,,,1,,1
2019-07-08 09:48:00,7/8/2019 10:06,0,100,1062,1,7/8/2019 10:06,,,,,anonymous,EN,1,3,2,1,1,2,8,8,5,24.0,4,1,64,2,3,3,1,3,2,5,5,26,2,1,4,5,4,4,1,5,5,5,1,5,5,5,2,7,7,7,6,6,7,6,5,7,7,6,7,2,5,4,7,7,1,1,1,1,1,1,1,2,2,2,4,1,2,5,7,3,7,1,4,7,1,1,2,1,7,1,2,1,1,12,2,2,2,3,2,2,1,1,1,3,3,2,1,1,6,7,3,1,2,6,2,2,6,6,7,3,23,23,3,1,3,1,2,2,1,1,2,2,2,2,8,8,6,,8,,10,9,,10,6,6,9,,3,,,4,2,3,4,2,3,4,2,3,5,5,5,4,2,5,5,1,5,5,1,5,5,5,1,4,5,4,2,5,5,1,5,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,6,7,,,,,,1,,,1,,,,,,1
2019-07-08 09:36:00,7/8/2019 10:18,0,100,2520,1,7/8/2019 10:18,,,,,anonymous,EN,1,3,2,1,1,2,6,9,5,22.0,3,0,38,2,5,2,2,2,1,4,4,23,2,2,12,24,4,4,1,4,5,5,1,4,5,4,1,5,6,5,7,6,6,6,1,2,3,6,7,1,6,6,6,7,1,1,1,1,1,1,1,2,2,2,1,4,2,2,6,2,6,1,2,6,2,6,2,3,5,2,1,3,1,14,1,1,1,1,1,1,1,1,2,1,2,2,3,2,5,3,1,4,2,2,2,2,2,2,7,7,,,,,,,1,1,1,1,,,,,7,1,2,,3,,,8,,8,3,2,9,1,7,,,4,1,7,1,2,7,3,7,4,4,4,3,5,3,3,3,4,1,3,4,2,5,4,4,3,4,5,2,4,4,4,1,3,4,2,5,4,4,4,4,,,,,,,,,,,,,,,6,6,7,5,,,,,,,1,,,,,,1,,1
2019-07-08 09:18:00,7/8/2019 10:20,0,100,3687,1,7/8/2019 10:20,,,,,anonymous,EN,1,4,2,4,2,2,6,7,3,25.0,2,11,60,2,4,3,2,1,1,4,4,26,2,2,12,36,4,4,1,4,3,4,2,3,5,4,1,3,7,3,7,3,3,5,4,5,3,6,6,1,7,7,5,7,1,1,1,2,1,1,1,2,2,2,1,1,2,1,7,2,7,1,1,2,5,4,5,2,3,5,2,7,4,11,2,3,2,2,2,3,2,1,1,1,3,2,1,4,7,6,5,2,3,7,6,7,7,7,6,1,14,,1,3,2,3,1,1,1,1,,,,,8,,10,10,,,10,10,,7,7,7,10,8,7,6,10,7,3,4,7,3,4,7,3,4,3,5,3,1,5,1,1,1,1,1,5,1,1,1,4,1,1,3,3,4,3,1,2,3,5,4,3,3,4,3,4,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,1,,1
2019-07-08 09:13:00,7/8/2019 10:25,0,100,4277,1,7/8/2019 10:25,,,,,anonymous,EN,1,4,2,1,1,2,6,9,4,23.0,1,3,73,2,2,3,4,4,4,4,4,23,2,1,73,,3,3,1,4,4,5,1,3,5,5,2,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,1,2,1,6,1,6,1,1,6,2,1,4,1,7,1,4,1,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,4,1,1,4,1,1,1,1,1,7,7,,,,,,,1,1,1,1,,,,,5,8,6,8,,5,,5,,0,1,1,1,7,1,1,,4,2,1,2,1,4,1,2,4,5,5,5,5,1,5,5,2,4,4,2,4,5,5,1,5,5,5,1,5,5,2,4,4,2,4,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,1,,,,,,,,,,1,1
2019-07-08 09:54:00,7/8/2019 10:30,0,100,2185,1,7/8/2019 10:30,,,,,anonymous,EN,1,4,2,1,4,2,8,4,4,23.0,3,2,24,1,3,1,3,5,1,3,3,21,2,4,8,4,5,5,3,5,5,4,1,5,5,5,3,7,7,7,7,7,5,7,6,7,7,7,6,1,7,7,7,6,2,1,1,1,2,1,1,2,1,2,1,2,1,3,5,4,5,3,2,6,3,3,3,1,6,3,3,3,1,14,2,1,1,1,2,1,1,2,2,2,1,1,1,1,4,5,3,1,5,4,1,1,1,1,6,9,,,,,,,1,1,1,1,,,,,3,3,1,1,1,1,,2,,5,,1,,,1,,4,3,2,7,1,2,7,1,2,7,5,5,5,5,4,4,5,1,3,5,3,5,5,5,1,5,5,5,4,4,5,1,3,5,3,5,5,5,1,5,5,,,,,,,,,,,,,,,6,5,5,5,,,,,,,1,,,,,,,1,1
2019-07-08 09:14:00,7/8/2019 10:41,0,100,5249,1,7/8/2019 10:41,,,,,anonymous,EN,1,,1,1,4,2,8,4,3,30.0,3,2,48,7,2,3,2,3,3,4,2,29,1,3,48,50,4,4,3,4,4,4,2,4,4,4,2,5,6,5,5,6,6,4,3,5,5,3,4,5,4,5,3,5,1,1,3,2,2,1,1,2,2,2,1,2,2,2,4,3,4,2,2,6,2,2,4,1,5,3,3,3,1,14,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,4,2,1,1,1,1,6,7,,,,,,,,,,,,,,,5,4,4,7,7,9,9,5,,2,6,4,4,9,2,7,,4,1,2,4,1,2,4,1,2,4,4,4,5,2,5,4,1,3,4,4,5,4,5,5,5,5,5,2,5,4,1,4,5,4,5,5,,5,5,5,1,,,,,,,,,,,,,,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,,1
2019-07-08 10:24:00,7/8/2019 10:50,0,100,1553,1,7/8/2019 10:50,,,,,anonymous,EN,1,2,2,5,1,2,6,5,3,27.0,4,15,24,3,2,3,3,3,1,5,4,26,2,4,2,48,2,2,1,3,3,3,1,3,3,3,1,5,4,6,4,4,4,6,5,5,6,5,4,3,3,4,4,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,7,2,7,1,1,3,6,2,7,4,6,2,4,5,1,12,2,3,2,2,2,2,2,1,1,3,2,3,1,3,7,5,7,1,5,6,7,7,7,7,5,1,5,6,2,3,2,3,2,2,2,1,2,3,2,3,7,5,10,10,8,10,5,5,2,10,3,6,3,10,7,3,8,3,1,6,1,3,6,1,3,6,5,5,5,5,2,2,4,1,5,4,1,4,4,3,1,3,1,4,4,4,4,1,2,5,4,4,4,5,3,4,5,,,,,,,,,,,,,,,5,5,5,6,,1,,,,,,,,1,,,,,1
2019-07-08 10:34:00,7/8/2019 10:56,0,100,1306,1,7/8/2019 10:56,,,,,anonymous,EN,1,4,2,1,1,2,8,3,3,25.0,1,6,6,1,2,2,1,3,2,3,1,31,2,1,1,,3,3,1,4,5,5,1,4,4,4,2,7,7,7,7,7,7,7,2,7,7,7,7,2,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,6,2,2,7,2,1,6,4,7,1,1,5,4,14,1,1,1,2,2,2,1,1,1,1,1,2,2,2,4,7,2,1,5,5,5,7,5,3,6,4,,,,,,,1,1,1,1,,,,,5,3,3,,1,2,,,,,,2,,5,,,,1,2,9,1,2,9,1,2,9,5,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,,,1,,,,,,1,,,,,,1
2019-07-08 10:49:00,7/8/2019 11:11,0,100,1282,1,7/8/2019 11:11,,,,,anonymous,EN,1,4,5,4,"1,2,3,5",2,6,8,3,22.0,5,10,45,5,2,1,1,1,3,4,4,22,2,1,45,45,5,5,2,4,4,5,1,4,5,5,3,7,7,7,7,7,7,7,3,4,7,5,6,2,5,6,6,6,3,1,1,4,1,1,1,3,3,2,1,2,2,2,6,7,3,4,5,5,5,1,2,2,5,2,6,1,3,10,2,2,3,3,3,3,2,1,1,1,2,2,3,6,6,7,6,2,2,7,7,7,7,7,4,1,,,,,,,1,1,1,1,,,,,9,5,4,6,9,7,1,3,,8,6,2,,,4,5,9,4,1,2,1,2,4,4,1,2,5,5,5,5,2,5,3,2,4,5,1,5,5,5,2,4,4,5,2,5,5,2,4,5,1,5,5,5,4,5,5,,,,,,,,,,,,,,,5,6,6,5,,,,,,,1,1,,,,,,,1
2019-07-08 10:56:00,7/8/2019 11:19,0,100,1386,1,7/8/2019 11:19,,,,,anonymous,EN,1,4,1,1,1,2,6,3,5,25.0,5,3,52,4,3,2,1,3,2,5,5,24,1,1,52,46,4,5,1,4,5,5,1,5,5,5,1,6,7,6,7,7,7,6,4,6,7,7,6,1,6,6,6,7,1,1,1,1,1,1,1,2,2,2,1,1,2,1,7,1,7,1,1,6,1,1,5,1,3,1,2,1,1,14,3,2,1,2,1,1,1,2,1,2,5,5,2,1,4,4,6,2,3,3,3,6,5,1,7,6,,,,,,,1,1,1,1,,,,,8,8,4,6,5,6,,3,,6,0,1,0,2,2,,3,1,2,7,1,2,7,1,2,7,4,5,4,5,2,5,4,2,4,5,2,4,5,5,2,5,4,5,2,5,5,2,4,5,2,4,5,5,2,5,4,,,,,,,,,,,,,,,7,7,7,7,,,,,1,,,,,,,,1,,1
2019-07-08 10:11:00,7/8/2019 11:20,0,100,4147,1,7/8/2019 11:20,,,,,anonymous,EN,1,2,1,1,1,2,6,4,4,28.0,3,11,118,7,2,2,1,3,2,4,4,29,1,1,118,118,5,5,1,5,5,4,1,4,5,5,1,6,7,6,7,7,7,7,1,7,5,7,7,3,6,6,7,6,1,3,1,3,1,1,1,2,4,2,1,1,2,3,6,2,7,1,2,7,1,2,5,1,6,1,3,3,1,14,1,1,1,3,5,1,1,2,5,2,1,1,2,2,1,2,1,1,2,1,2,4,3,2,5,7,,,,,,,1,1,1,1,,,,,2,4,1,3,4,3,,1,,3,2,1,1,3,2,,,4,1,3,4,1,2,4,1,3,5,5,5,5,2,3,3,1,5,4,4,4,5,5,1,2,5,5,1,4,4,1,4,5,4,4,4,5,1,3,5,,,,,,,,,,,,,,,6,6,7,7,,,,,,,1,,,,,,1,,1
2019-07-08 09:28:00,7/8/2019 11:40,0,100,7925,1,7/8/2019 11:40,,,,,anonymous,EN,1,4,2,4,1,2,8,8,2,29.0,2,2,86,7,3,1,1,1,2,4,4,31,2,1,86,90,5,5,1,4,4,4,3,3,5,5,2,6,6,6,6,6,6,6,2,6,6,6,3,2,5,6,6,5,1,1,1,1,1,1,1,2,1,2,1,1,2,2,5,3,5,2,5,6,3,2,5,4,6,1,6,2,3,12,2,2,2,2,2,2,2,1,1,1,5,2,1,3,7,3,7,2,2,2,6,7,6,7,4,2,14,15,2,3,2,2,3,2,2,2,2,2,3,2,8,9,3,9,4,8,2,9,9,8,4,7,6,9,6,,,3,9,1,3,9,1,3,9,1,3,4,4,1,5,1,1,4,3,2,5,2,1,1,2,2,1,4,3,3,3,1,4,4,3,3,3,4,1,3,3,,,,,,,,,,,,,,,5,5,5,5,,,,,1,,,,1,,,,,,1
2019-07-08 11:31:00,7/8/2019 11:44,0,100,787,1,7/8/2019 11:44,,,,,anonymous,EN,1,4,2,1,1,2,6,9,4,26.0,2,6,36,1,3,3,2,4,4,4,4,25,2,1,36,48,3,4,3,4,3,3,3,2,4,5,4,7,5,7,3,5,5,3,6,3,4,6,3,1,6,3,5,4,2,1,1,2,2,1,1,3,1,3,4,2,2,3,5,6,5,3,2,2,6,2,3,2,7,2,7,1,3,14,2,2,2,2,2,2,2,1,1,1,2,2,1,6,7,7,5,1,1,3,6,7,6,7,3,1,,,,,,,1,1,1,1,,,,,6,7,3,6,,8,,6,,5,,5,3,3,0,1,,3,4,,3,2,1,3,2,1,4,3,4,5,3,5,3,2,3,4,5,3,4,4,2,2,1,4,1,3,3,2,4,3,5,3,3,3,3,2,1,,,,,,,,,,,,,,,1,3,5,4,,1,,,,,,,,,1,,,,1
2019-07-08 11:28:00,7/8/2019 12:04,0,100,2161,1,7/8/2019 12:04,,,,,anonymous,EN,1,4,2,1,1,2,6,3,5,22.0,1,0,50,2,3,2,1,2,3,5,5,22,2,1,50,,4,3,1,5,5,4,1,3,5,5,1,7,6,6,7,7,7,6,2,6,6,7,7,1,7,7,7,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,6,1,2,6,2,2,2,1,6,2,3,1,1,14,2,2,2,2,2,1,2,1,1,1,2,2,1,5,6,6,7,1,3,6,6,6,6,7,4,4,,,,,,,1,1,1,1,,,,,7,6,4,2,9,,8,10,,,4,5,6,6,3,,,4,1,"11, brother’s fiancée ",4,1,11,4,1,11,5,5,5,3,3,3,2,1,3,3,2,3,3,3,4,2,2,5,1,5,5,1,3,5,1,4,4,4,4,4,4,,,,,,,,,,,,,,,5,5,4,3,,,,,,1,,,,,,,,1,1
2019-07-08 11:28:00,7/8/2019 12:23,0,100,3305,1,7/8/2019 12:23,,,,,anonymous,EN,1,4,2,1,1,2,8,9,4,27.0,2,3,40,4,2,2,2,1,1,1,1,27,2,1,47,50,5,5,1,5,5,4,1,5,5,5,2,6,6,6,7,6,6,6,2,6,6,6,6,2,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,1,2,3,5,2,5,2,1,7,2,3,2,1,6,2,2,3,1,14,1,1,1,,1,1,1,2,5,2,1,5,2,1,2,3,3,1,2,1,2,2,2,2,7,7,,,,,,,1,1,1,1,,,,,3,7,7,,,,,4,,6,3,,,4,5,,5,1,4,7,1,4,7,1,2,4,4,4,4,5,1,4,4,1,4,4,2,5,5,5,2,5,5,5,1,4,4,1,4,4,2,5,5,5,2,5,5,,,,,,,,,,,,,,,5,6,6,6,,,,,,1,,,,,,,1,,1
2019-07-08 12:21:00,7/8/2019 12:42,0,100,1236,1,7/8/2019 12:42,,,,,anonymous,EN,1,4,2,1,4,2,6,3,3,24.0,3,0,24,2,2,4,3,4,3,5,5,28,2,1,8,14,4,5,3,3,3,4,3,2,4,5,4,4,5,4,6,,5,5,,3,4,3,6,5,5,6,3,4,4,4,1,1,2,1,2,2,2,2,1,1,2,6,4,6,5,5,5,6,5,3,3,2,7,2,2,2,1,14,2,1,1,2,2,1,1,1,1,1,1,2,1,2,6,6,7,,4,6,5,5,7,7,6,6,,,,,,,1,1,1,1,,,,,5,1,1,0,1,,,7,,2,5,1,6,,5,3,,3,7,1,7,3,1,7,3,1,5,5,5,5,2,4,2,3,1,4,4,2,2,4,4,3,2,5,2,4,3,3,1,5,3,2,2,5,5,4,3,,,,,,,,,,,,,,,2,5,4,5,,,,1,,,,,1,,,,,,1
2019-07-08 13:50:00,7/8/2019 14:12,0,100,1345,1,7/8/2019 14:12,,,,,anonymous,EN,1,4,2,1,"1,2",2,6,3,3,23.0,1,0,72,1,2,2,3,3,2,5,1,26,2,4,72,27,3,5,4,3,2,3,5,3,4,4,4,6,2,2,4,5,6,3,5,2,6,4,6,2,5,6,3,6,2,1,1,1,1,1,1,2,2,2,1,1,2,5,5,2,6,5,6,5,5,2,7,4,5,2,2,5,4,14,3,1,3,2,3,1,2,1,1,1,2,2,1,3,6,6,7,5,4,7,5,6,6,6,6,3,,,,,,,1,1,1,1,,,,,7,5,6,5,2,8,3,8,,7,,8,6,2,2,4,7,7,3,1,1,7,3,7,3,1,4,3,4,5,2,3,2,3,4,4,3,2,3,3,4,3,3,5,4,3,2,3,3,4,3,4,4,5,4,3,3,,,,,,,,,,,,,,,4,5,5,4,,,1,,,,,,1,,,,,,1
2019-07-08 14:08:00,7/8/2019 14:32,0,100,1438,1,7/8/2019 14:32,,,,,anonymous,EN,,,1,1,1,2,6,4,3,22.0,1,1,30,2,1,2,1,2,4,5,4,22,1,1,30,,4,4,1,4,3,4,2,4,5,5,1,7,7,2,5,6,7,7,1,2,6,5,5,5,7,7,6,7,1,1,1,3,1,1,1,2,4,2,1,1,2,3,7,5,7,1,2,2,6,2,,2,7,1,6,3,3,8,2,3,2,2,5,1,2,1,1,1,5,2,1,6,7,5,7,3,4,9,6,6,5,7,5,1,16,,2,3,2,2,3,2,1,1,2,2,2,2,5,,8,9,,,0,8,,,,7,4,,6,,,4,7,3,4,1,9,4,9,3,1,3,2,1,3,3,1,1,3,1,5,2,1,1,1,1,1,2,3,2,2,1,2,2,4,3,1,1,1,1,1,,,,,,,,,,,,,,,2,2,5,3,,,,1,,,,,,1,,,,,1
2019-07-08 14:34:00,7/8/2019 14:49,0,100,932,1,7/8/2019 14:49,,,,,anonymous,EN,1,,2,4,"1,2",2,6,4,3,24.0,2,4,4,1,2,2,1,2,1,5,5,36,2,1,2,2,4,4,2,3,4,4,1,4,3,3,2,6,6,5,7,7,6,3,2,6,6,6,6,1,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,1,2,1,6,2,6,2,2,5,2,3,5,4,6,2,3,2,1,12,2,1,1,2,1,1,1,2,1,3,2,2,2,1,3,4,2,2,2,5,2,2,3,5,7,5,18,18,2,2,2,2,1,1,1,1,,,,,4,6,6,5,1,2,0,2,,4,,2,2,,5,1,,1,3,4,1,3,4,1,2,3,5,5,5,3,1,4,3,1,5,5,2,3,1,3,3,3,4,5,1,5,4,1,5,5,2,4,4,4,3,4,4,,,,,,,,,,,,,,,4,5,7,7,,,,,1,,,1,,,,,,,1
2019-07-08 14:27:00,7/8/2019 14:57,0,100,1762,1,7/8/2019 14:57,,,,,anonymous,EN,1,2,2,6,3,2,8,9,3,27.0,4,11,48,"2,4",3,1,2,3,,5,5,30,2,,48,5,5,5,1,5,4,5,1,5,5,5,2,6,7,5,7,6,7,,6,,6,6,7,1,6,7,7,7,1,1,1,1,1,1,1,3,1,2,4,1,2,2,6,1,6,1,1,7,2,1,2,1,3,1,1,5,4,12,2,2,2,2,2,2,2,1,3,1,2,2,1,7,7,9,7,9,9,7,9,6,6,6,9,1,3,5,1,3,3,3,2,3,1,4,2,2,2,1,7,9,4,10,10,4,5,7,4,6,3,,10,6,4,6,8,4,5,3,4,1,7,4,1,7,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,4,1,1,4,3,3,1,5,5,3,2,2,6,2,6,,,,1,1,,,,,,1,,,,1
2019-07-08 15:36:00,7/8/2019 15:43,0,100,395,1,7/8/2019 15:43,,,,,anonymous,EN,1,4,1,1,1,2,6,4,5,25.0,1,5,24,1,2,3,2,3,1,4,4,25,1,2,24,24,4,4,2,4,4,5,1,4,4,5,1,5,7,7,6,6,6,7,1,5,5,5,6,1,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,6,1,1,6,1,1,6,1,6,1,1,6,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,5,1,1,1,1,1,7,9,,,,,,,1,1,,,2,2,2,2,3,,2,2,,,,,,5,4,,,,,,,1,2,3,1,2,3,1,2,3,5,5,5,5,1,5,5,1,5,5,2,5,5,5,1,5,5,5,1,5,5,1,5,5,2,5,5,5,1,5,,,,,,,,,,,,,,,,6,6,7,6,,,,,,1,1,,,,,,,1,1
2019-07-08 16:39:00,7/8/2019 16:56,0,100,1057,1,7/8/2019 16:56,,,,,anonymous,EN,1,4,2,1,1,2,6,8,5,22.0,1,0,50,2,3,2,3,4,3,4,4,21,2,4,50,,5,5,2,4,5,5,1,4,5,5,3,7,7,7,7,6,7,7,2,6,5,6,7,1,6,6,7,6,1,1,1,1,2,1,1,2,2,2,1,1,2,2,6,3,6,3,2,7,2,2,3,1,5,3,1,6,4,11,2,5,2,2,2,1,2,2,1,2,2,2,1,4,5,5,2,3,9,2,4,3,5,5,9,1,22,,2,2,2,1,1,1,1,1,,,,,5,7,5,8,2,6,9,5,,,6,10,7,8,2,3,3,4,1,2,4,2,1,4,1,2,5,5,5,5,1,5,3,1,5,5,2,5,4,5,2,5,5,5,1,5,4,1,5,5,2,5,4,5,2,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,,,1,,,,,,,1,1
2019-07-08 16:37:00,7/8/2019 17:05,0,100,1662,1,7/8/2019 17:05,,,,,anonymous,EN,1,5,5,6,5,2,6,9,5,24.0,1,0,6,1,2,2,3,2,2,3,4,26,1,2,6,90,4,4,2,2,3,3,3,3,4,4,4,6,6,3,3,6,6,6,2,4,4,5,3,5,4,5,5,5,1,1,1,2,1,2,2,2,3,1,1,1,2,5,3,2,5,5,5,6,4,3,2,3,6,2,5,2,1,14,1,1,1,1,1,1,3,2,2,2,1,1,2,2,1,2,1,1,5,2,1,2,2,2,7,7,,,,,,,1,1,1,1,,,,,4,,,1,0,3,,1,,2,2,2,,5,4,1,1,2,1,5,2,1,9,1,2,3,5,5,5,5,2,5,5,1,5,5,2,5,5,5,1,5,5,5,3,3,3,2,5,5,3,4,5,5,2,3,5,,,,,,,,,,,,,,,6,7,7,7,,,,,,,1,,,,,,1,,1
2019-07-08 11:33:00,7/8/2019 18:17,0,100,24276,1,7/8/2019 18:17,,,,,anonymous,EN,1,4,2,1,4,2,6,3,4,22.0,2,5,12,"1,3",3,3,3,3,2,5,4,25,1,1,12,6,4,3,3,3,2,3,4,2,4,4,3,3,3,2,6,6,3,5,4,4,4,3,6,4,5,5,5,5,1,1,1,1,1,4,1,2,2,2,1,1,2,4,6,2,6,1,2,3,6,4,5,2,6,4,3,2,1,14,2,5,5,2,5,5,5,3,5,3,2,5,3,5,6,7,7,2,4,6,7,7,7,7,4,5,,,,,,,1,1,1,1,,,,,5,8,8,4,,,,5,,4,,1,,,4,3,,,3,,12,,,,,3,4,4,4,3,4,3,2,3,5,4,3,3,3,4,4,3,3,4,1,3,4,3,5,5,3,4,3,5,3,4,4,,,,,,,,,,,,,,,2,2,5,4,,,,,,1,,,,,,,,1,1
2019-07-08 18:24:00,7/8/2019 18:47,0,100,1427,1,7/8/2019 18:47,,,,,anonymous,EN,1,,2,4,1,2,6,3,2,23.0,3,7,36,2,4,3,4,4,4,4,4,24,2,2,12 months,24 months,5,5,3,3,4,4,3,4,5,5,1,4,5,6,6,5,6,6,4,5,4,4,7,1,7,4,7,4,2,1,1,3,1,1,1,2,4,2,1,1,2,3,6,2,5,2,4,3,3,6,4,3,5,5,1,4,4,12,2,2,2,2,2,2,2,1,1,1,2,2,1,1,6,6,6,4,5,5,5,5,7,7,5,1,8,13,3,1,3,1,2,2,2,1,3,1,3,1,7,10,10,10,,9,10,10,10,10,1,1,7,8,5,,10,4,2,3,2,4,3,2,4,3,3,5,3,4,3,4,3,1,4,5,2,4,5,5,1,3,2,3,4,2,2,1,4,4,3,2,3,2,1,3,2,,,,,,,,,,,,,,,2,4,1,2,,,,,,,1,,,1,,,,,1
2019-07-08 22:04:00,7/8/2019 22:41,0,100,2235,1,7/8/2019 22:41,,,,,anonymous,EN,1,2,1,1,2,2,8,9,3,24.0,2,4,36,2,2,4,3,3,3,4,1,26,,2,12,7,2,3,3,2,2,2,4,1,2,3,4,1,5,2,2,2,1,4,5,3,6,2,7,5,3,5,4,3,2,1,3,2,2,1,2,2,2,2,1,2,1,2,2,5,4,3,3,4,1,6,1,3,4,7,1,6,4,9,5,5,5,5,5,5,5,3,5,3,3,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,3,,2,3,2,3,1,2,,2,2,2,2,2,7,,2,,6,6,,9,,10,10,3,10,,,,10,3,5,4,3,1,5,3,5,4,5,4,4,5,4,3,3,1,5,4,4,4,2,4,1,2,2,3,2,2,1,1,1,4,5,3,2,3,4,1,2,,,,,,,,,,,,,,,1,6,1,1,,1,,,,,,,1,,,,,,1
